Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bhutan,514,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0.5624162,0.5624162,0.5624162,0.6059129,0.6059129,0.6059129,0.6059129,0.6059129,0.6059129,0.6059129,0.5844642,0.5844642,0.628817,0.628817,0.6400144,0.6400144,0.6400144,0.650748,0.6560453,0.7168025,0.7007706,0.6820958,0.6708742,0.669271,0.6738869,0.6798447,0.6310809,0.6475045,0.6382329,0.6805084,0.6861624,0.6882169,0.6973107
Bhutan,514,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0.0455204,0.0455204,0.0466618,0.0494865,0.0498466,0.0493167,0.0516515,0.0552807,0.0552552,0.058185,0.05821,0.0569693,0.066524,0.0648691,0.0652088,0.0615065,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0646893,0.0671299,0.1008299,0.0848877,0.0814512,0.0775266,0.0760167
Bhutan,514,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,516,Financial Development Index,FD_FD_IX,Value,0,0,0,0,0,0,0.0833679,0.0833679,0.0833679,0.0833679,0.0833679,0.0833679,0.0833679,0.3121209,0.3008376,0.295503,0.3131504,0.4109942,0.3467456,0.3295061,0.3195147,0.3349712,0.3346005,0.3061599,0.2903436,0.3057802,0.2986548,0.3131573,0.3232917,0.343501,0.3373255,0.3286406,0.3416395,0.3372904,0.3295123
Brunei Darussalam,516,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4527524,0.4304725,0.4199378,0.4551647,0.6497353,0.5215113,0.4874925,0.4680718,0.4986998,0.4934721,0.437583,0.4081504,0.439432,0.425737,0.45286,0.4664118,0.5028951,0.4925133,0.4784793,0.5018766,0.4904622,0.4764409
Brunei Darussalam,516,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0,0,0.1657612,0.1657612,0.1657612,0.1657612,0.1657612,0.1657612,0.1657612,0.1678407,0.167686,0.1676137,0.1674755,0.1674487,0.1679264,0.1676679,0.1672225,0.1673269,0.1718174,0.1711579,0.1691427,0.1685539,0.1680813,0.1697937,0.1763924,0.1800914,0.1781945,0.1749601,0.1774088,0.1801757,0.1787317
Brunei Darussalam,516,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1704031,0.1577296,0.1518079,0.1722943,0.2912504,0.217877,0.1984706,0.2131405,0.2212182,0.2222498,0.1623626,0.1303929,0.1150339,0.0988311,0.1082545,0.1021221,0.127447,0.1239139,0.0959275,0.094802,0.1055223,0.1014213
Brunei Darussalam,516,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4697482,0.4348112,0.418487,0.4749615,0.8028865,0.600619,0.5471215,0.5039071,0.5436412,0.4986994,0.432742,0.406874,0.5014588,0.485594,0.5396097,0.602302,0.659152,0.6500499,0.6421317,0.6951139,0.6487798,0.6146381
Brunei Darussalam,516,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6981417,0.6888558,0.6840514,0.6961129,0.7288069,0.6779123,0.6640583,0.6364216,0.6765066,0.725634,0.7115867,0.6909868,0.683742,0.682182,0.6847509,0.6468533,0.6555985,0.6364044,0.6392471,0.64569,0.6589608,0.666173
Brunei Darussalam,516,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056531,0.0052326,0.0050362,0.0046605,0.0045876,0.0058862,0.0051833,0.0039726,0.0042564,0.0164641,0.0146712,0.0091927,0.0075921,0.0063073,0.0109626,0.0289014,0.0389573,0.0338005,0.0250074,0.0316643,0.0391863,0.0352608
Brunei Darussalam,516,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Brunei Darussalam,516,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,518,Financial Development Index,FD_FD_IX,Value,0.1054894,0.1060136,0.1051597,0.1051572,0.1040676,0.1046841,0.1049021,0.1039051,0.1029385,0.1013597,0.102932,0.1018941,0.1012704,0.0987005,0.1020554,0.1153312,0.118355,0.1171381,0.0995163,0.103056,0.1069812,0.1000511,0.1035829,0.1042827,0.1090052,0.112191,0.1027479,0.1023316,0.0999028,0.1003292,0.091098,0.1036136,0.1077569,0.1148001,0.1212974
Myanmar,518,Financial Institutions Index,FD_FI_IX,Value,0.2093707,0.2104043,0.2087215,0.2087167,0.2065709,0.2077856,0.2082152,0.2062521,0.2043504,0.2012496,0.2043335,0.2022799,0.2010386,0.1959591,0.2026408,0.2290079,0.2350257,0.2326126,0.1975914,0.20467,0.2124883,0.1987244,0.2057267,0.2071011,0.2164283,0.2227541,0.2040058,0.2031949,0.1983596,0.1992011,0.1808503,0.2057321,0.213956,0.2279368,0.2408685
Myanmar,518,Financial Markets Index,FD_FM_IX,Value,0.0003749,0.0003836,0.0003686,0.0003685,0.0003477,0.0003589,0.0003628,0.0003435,0.0003233,0.0002849,0.0003273,0.0003172,0.0003184,0.0002882,0.0002771,0.0003062,0.0003008,0.0002943,0.0002778,0.0002374,0.0002235,0.0002083,0.0002283,0.0002452,0.0003078,0.0003165,0.000289,0.0002721,0.0002781,0.0002844,0.0002809,0.0002839,0.0002983,0.0003213,0.0003084
Myanmar,518,Financial Institutions Depth Index,FD_FID_IX,Value,0.0269714,0.0289466,0.0257844,0.0257753,0.0218451,0.0241062,0.0249099,0.0213253,0.0179524,0.0127863,0.0231819,0.0242777,0.0265913,0.0214598,0.0197195,0.0233261,0.0276504,0.0284893,0.0258876,0.0211477,0.0241033,0.0267685,0.0257187,0.0111467,0.0131093,0.0125573,0.0108214,0.0094488,0.0092495,0.0105722,0.0146383,0.021057,0.028276,0.0376829,0.0376829
Myanmar,518,Financial Institutions Access Index,FD_FIA_IX,Value,0.0229332,0.023467,0.0225454,0.0225427,0.0212673,0.0219537,0.0221924,0.0210149,0.0197763,0.017429,0.0200237,0.0194014,0.0194759,0.0176302,0.0169508,0.0187315,0.0184016,0.0180002,0.0169928,0.0145213,0.0136704,0.0127413,0.0139654,0.0150013,0.0188307,0.0179469,0.0147052,0.0149192,0.0151853,0.0153506,0.0157354,0.017245,0.0191271,0.0303907,0.0419666
Myanmar,518,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,518,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,522,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913719,0.1065768,0.1091546,0.1216461,0.1287577,0.1244446,0.1219553,0.0963227,0.0770656,0.135443,0.1479457,0.1514899,0.1406417,0.1529083,0.1722859,0.174887,0.1721927,0.1828686,0.1911675,0.2082686,0.2211619,0.2402553
Cambodia,522,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068388,0.0097487,0.0102806,0.013955,0.0185481,0.0162144,0.0166314,0.0190419,0.0190645,0.0206874,0.0236064,0.027305,0.0262048,0.0329229,0.0480155,0.0595044,0.0620005,0.0691287,0.0711099,0.0952398,0.1105499,0.1313629
Cambodia,522,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,522,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,524,Financial Development Index,FD_FD_IX,Value,0.1604111,0.1675115,0.1718394,0.1750108,0.1712141,0.1731768,0.1721474,0.1730843,0.1764774,0.1704015,0.1870263,0.1936345,0.1765665,0.2075353,0.2467784,0.2185129,0.2086689,0.2269641,0.2141424,0.2076522,0.2063309,0.2115803,0.2325202,0.2648097,0.2363041,0.2662818,0.2628927,0.2583067,0.2446408,0.2484826,0.2795534,0.2825198,0.2645216,0.277912,0.2749943
Sri Lanka,524,Financial Markets Index,FD_FM_IX,Value,0.0758455,0.0777978,0.0802934,0.0828016,0.0797469,0.0813113,0.0804869,0.0812339,0.0838958,0.0759616,0.1104848,0.1499315,0.1234784,0.1932743,0.2350634,0.1679605,0.1467064,0.1822028,0.1667825,0.1649388,0.1556928,0.1657426,0.1958463,0.2645313,0.200404,0.2517236,0.2321673,0.2195549,0.1962521,0.1944986,0.2386149,0.2217304,0.1793817,0.2003212,0.1879825
Sri Lanka,524,Financial Markets Depth Index,FD_FMD_IX,Value,0.0240851,0.024705,0.0254975,0.026294,0.025324,0.0258208,0.025559,0.0257962,0.0266415,0.0241219,0.0421521,0.0744609,0.0527776,0.0930493,0.102616,0.0605673,0.0537233,0.0604182,0.0514206,0.0615985,0.0644221,0.0766831,0.0745426,0.0931914,0.094677,0.1190484,0.1113621,0.1016609,0.0610403,0.0820604,0.1538641,0.1308164,0.1106749,0.1213083,0.1270342
Sri Lanka,524,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0152957,0.0156894,0.0161927,0.0166986,0.0160825,0.016398,0.0162317,0.0163824,0.0169192,0.0153191,0.0570267,0.0715378,0.0662828,0.1920336,0.2556985,0.0890355,0.0684712,0.1539693,0.145285,0.1248318,0.1066024,0.1253152,0.2074537,0.3441652,0.1796672,0.2385076,0.1460992,0.1220601,0.1691558,0.1395394,0.2315738,0.2467084,0.0901974,0.0901974,0.0901974
"China, P.R.: Hong Kong",532,Financial Development Index,FD_FD_IX,Value,0,0.0040921,0.0040921,0.0040921,0.0039197,0.0077534,0.0115036,0.0075621,0.5569592,0.5264564,0.5077602,0.5105253,0.5692682,0.6079963,0.6378663,0.5899619,0.6216557,0.761776,0.6681333,0.7113125,0.6991295,0.7104068,0.711377,0.7509699,0.7412613,0.7413607,0.7462904,0.7721881,0.7886693,0.8092433,0.817748,0.8189676,0.820161,0.8234583,0.8204633
"China, P.R.: Hong Kong",532,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0.6787437,0.6493028,0.6314595,0.6218106,0.6325186,0.6136348,0.6278993,0.6499133,0.6461952,0.6583686,0.6810752,0.6741441,0.6677333,0.7028505,0.7222479,0.7458203,0.7654786,0.7622591,0.760904,0.75594,0.7575527,0.7400463,0.7507008,0.7523574,0.7578068,0.7698112,0.768477
"China, P.R.: Hong Kong",532,Financial Markets Index,FD_FM_IX,Value,0,0.0081364,0.0081364,0.0081364,0.0077937,0.0154161,0.0228728,0.0150358,0.4286638,0.3974558,0.3781254,0.3932721,0.4993631,0.5952504,0.6403766,0.5231141,0.5898492,0.8562784,0.6473811,0.7401658,0.7223532,0.7096588,0.6921902,0.7473409,0.7083789,0.7117959,0.7229528,0.7794095,0.8105666,0.8689803,0.875236,0.8760044,0.8729277,0.8674795,0.8628587
"China, P.R.: Hong Kong",532,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0.6479899,0.635272,0.6277108,0.6114132,0.6770695,0.6803274,0.6923596,0.703448,0.7005506,0.7062337,0.7233289,0.7377722,0.7488567,0.787546,0.8363603,0.8727655,0.8985322,0.9081824,0.9233579,0.9389122,0.9233691,0.9423321,0.9579988,0.9463685,0.9589469,0.9739156,0.9740239
"China, P.R.: Hong Kong",532,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0.5065982,0.4580288,0.4291524,0.4137927,0.3860801,0.3566389,0.3773744,0.392789,0.3893038,0.4159423,0.4521311,0.4323724,0.421442,0.4548153,0.4594554,0.4813399,0.4885739,0.4812679,0.477993,0.4857768,0.4938917,0.4884636,0.4957359,0.5096996,0.5038172,0.4992426,0.4964865
"China, P.R.: Hong Kong",532,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0.7527874,0.7380873,0.7280769,0.7410147,0.7235867,0.6939488,0.6964294,0.7376817,0.7336667,0.7288417,0.7309758,0.7137511,0.6898274,0.7096449,0.7000126,0.698098,0.7207827,0.7053376,0.6820799,0.6274425,0.6446601,0.5585073,0.5629478,0.5651744,0.5754489,0.6045385,0.6036888
"China, P.R.: Hong Kong",532,Financial Markets Access Index,FD_FMA_IX,Value,0,0.0245427,0.0245427,0.0245427,0.0235088,0.0465008,0.0689931,0.0453539,0.2136965,0.1950925,0.184089,0.2459992,0.3207589,0.563753,0.7206585,0.4465689,0.5401725,0.7661538,0.5687631,0.8717508,0.7387964,0.9351488,0.7976897,0.9141194,0.8129732,0.8570331,0.8150555,0.6174647,0.5977481,0.7677387,0.7873384,0.7898739,0.7832102,0.7742989,0.7610003
India,534,Financial Markets Access Index,FD_FMA_IX,Value,0.1209848,0.1250153,0.1340312,0.1351561,0.1445145,0.1458716,0.1532039,0.1504272,0.1402218,0.1619891,0.1955435,0.2281821,0.2148881,0.242368,0.2483977,0.221819,0.2422273,0.3138912,0.2887213,0.3323393,0.3526269,0.3205456,0.3732477,0.3074411,0.2973814,0.2827945,0.2673024,0.188915,0.215439,0.2524713,0.2338861,0.2563324,0.2349235,0.2594745,0.2326584
Indonesia,536,Financial Institutions Depth Index,FD_FID_IX,Value,0.0296779,0.0328228,0.0422238,0.0443042,0.0513778,0.0578777,0.0649171,0.0717861,0.0849899,0.1055284,0.1472167,0.1450795,0.1437902,0.154787,0.1695518,0.1757513,0.1806549,0.1942175,0.1752412,0.0962818,0.0925635,0.0946122,0.1025099,0.1082355,0.1194865,0.1185641,0.1181001,0.1268523,0.122902,0.1206994,0.1206352,0.1285943,0.1370641,0.1316571,0.1329401
Indonesia,536,Financial Markets Access Index,FD_FMA_IX,Value,0.0558418,0.0617593,0.0794482,0.0833626,0.0966723,0.1089025,0.1221478,0.149635,0.1724183,0.1724183,0.1876347,0.1654286,0.2493502,0.2485289,0.2390693,0.2423742,0.3377887,0.4114292,0.472682,0.4483178,0.4301637,0.4261876,0.4536171,0.4499078,0.449453,0.425187,0.4277508,0.3982962,0.408685,0.3933537,0.329241,0.3573158,0.3586549,0.3561226,0.3770939
"Timor-Leste, Dem. Rep. of",537,Financial Development Index,FD_FD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087632,0.0106086,0.0143752,0.0150167,0.0141231,0.0158142,0.017918,0.0209336,0.0212678,0.026668,0.0268715,0.0275099,0.0294519
"Timor-Leste, Dem. Rep. of",537,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017424,0.0210933,0.0285823,0.0298579,0.0280812,0.0314435,0.0356266,0.0416224,0.042287,0.0530244,0.0534288,0.0546982,0.0585595
"Timor-Leste, Dem. Rep. of",537,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Timor-Leste, Dem. Rep. of",537,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030585,0.0119995,0.01834,0.013169,0.0088416,0.0075931,0.0051687,0.0070196,0.0058128,0.0051457,0.0062581,0.0061875,0.0061172
"Timor-Leste, Dem. Rep. of",537,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Timor-Leste, Dem. Rep. of",537,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",542,Financial Development Index,FD_FD_IX,Value,0.3385751,0.3547562,0.365788,0.3645271,0.3638065,0.4250364,0.4959657,0.490912,0.4722177,0.4883651,0.4328621,0.4739864,0.5272172,0.6053219,0.6117769,0.5773742,0.5953555,0.6033674,0.6431694,0.6913828,0.7613857,0.7997597,0.8153674,0.7949954,0.8084196,0.8067535,0.8136029,0.8226161,0.7956821,0.834469,0.8363491,0.8269673,0.8520523,0.8538549,0.8424743
"Korea, Republic of",542,Financial Institutions Index,FD_FI_IX,Value,0.3680567,0.3850769,0.3940788,0.3936683,0.3931321,0.4487056,0.5113176,0.5075914,0.4897285,0.5050156,0.5356771,0.5614247,0.5739059,0.6500334,0.6500384,0.6477538,0.6661263,0.6865866,0.6758391,0.6903294,0.7082652,0.7667915,0.7863612,0.7491607,0.7767981,0.7855837,0.7979178,0.8146362,0.7961432,0.7970149,0.8038085,0.7877278,0.7944794,0.7942491,0.7962441
Israel,436,Financial Institutions Index,FD_FI_IX,Value,0.4409213,0.3709807,0.4208817,0.4391475,0.5016545,0.4157724,0.3963062,0.4108399,0.420221,0.4246282,0.5083447,0.4662728,0.5207444,0.5891967,0.6087611,0.5731514,0.58038,0.6159121,0.6264857,0.6029477,0.6208239,0.6452813,0.6674685,0.6628468,0.6706696,0.6700565,0.6988282,0.7194392,0.7246608,0.7688792,0.7750738,0.7728066,0.7563798,0.7698204,0.7661535
Israel,436,Financial Institutions Depth Index,FD_FID_IX,Value,0.6085044,0.531871,0.5896906,0.6112432,0.7018304,0.5153097,0.4524738,0.4815263,0.4986238,0.4973434,0.491998,0.4446922,0.4567819,0.5423555,0.5558467,0.4998175,0.5100522,0.5644337,0.5662096,0.5584574,0.5443332,0.5710865,0.6030054,0.6010505,0.6122668,0.6598388,0.6439614,0.667474,0.6681629,0.7058228,0.7171558,0.6986752,0.6580642,0.699196,0.7009866
Israel,436,Financial Institutions Access Index,FD_FIA_IX,Value,0.3284588,0.2870936,0.3183036,0.3299372,0.3681061,0.3233257,0.3160527,0.3244249,0.3300841,0.3296598,0.423819,0.3887596,0.4113284,0.4743055,0.5005767,0.4706882,0.4747634,0.4945058,0.5181546,0.4824791,0.5150871,0.5482346,0.5734862,0.5582495,0.5604805,0.5046487,0.5966869,0.6198993,0.6528448,0.7141964,0.7112778,0.7191027,0.7186915,0.7134017,0.7082885
Israel,436,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.2019515,0.1225812,0.1717288,0.1887949,0.2239125,0.2589907,0.2940174,0.2906978,0.2906978,0.3098217,0.4840978,0.4541226,0.6041207,0.6303956,0.6418135,0.6413343,0.6462957,0.6648806,0.6647446,0.6443469,0.6819506,0.6805594,0.6750857,0.6846176,0.6931788,0.7051269,0.6932673,0.6979938,0.6649602,0.6766696,0.6870114,0.6946739,0.6962117,0.6916125,0.6831352
Israel,436,Financial Markets Depth Index,FD_FMD_IX,Value,0.0609591,0.0532821,0.0590743,0.0612334,0.0683172,0.0600064,0.0586566,0.0602104,0.0612607,0.0908755,0.0435389,0.1014746,0.2579347,0.4218856,0.2178274,0.1372746,0.1283115,0.1657804,0.1542976,0.2426944,0.2313426,0.2739336,0.2860478,0.3635011,0.3870223,0.4660536,0.6068544,0.6039516,0.3787345,0.4982741,0.5613993,0.3647196,0.3655705,0.3580649,0.3454595
Israel,436,Financial Markets Access Index,FD_FMA_IX,Value,0.1725918,0.1973157,0.1668945,0.1686724,0.1797028,0.1644381,0.126139,0.1618987,0.1287555,0.1748693,0.1850895,0.2331495,0.2331495,0.3230094,0.3112309,0.2907272,0.2672144,0.3620318,0.3950924,0.4170096,0.4434976,0.4069092,0.4548365,0.4391269,0.3976876,0.43145,0.3458734,0.3743767,0.5534953,0.5701055,0.4804971,0.5328559,0.5435911,0.4831672,0.5670235
Israel,436,Financial Markets Efficiency Index,FD_FME_IX,Value,0.3764146,0.32901,0.3647766,0.3781088,0.4218504,0.370532,0.3621972,0.3717918,0.3782772,0.5611446,0.9417772,1,0.8070719,0.7412862,0.59098,0.2603749,0.2185743,0.2591986,0.2607462,0.2937466,0.359457,0.4357634,0.9389268,0.6744619,0.5306365,0.5458225,0.5945562,0.5442802,0.5784913,0.548106,0.6550102,0.5712535,0.4510577,0.4510577,0.4510577
Jordan,439,Financial Development Index,FD_FD_IX,Value,0.2697403,0.274972,0.2910894,0.3115161,0.3283511,0.333719,0.3205765,0.3268135,0.3408718,0.3942248,0.3648526,0.3614788,0.4176688,0.4208076,0.3611857,0.3573038,0.3514451,0.3824111,0.3729554,0.356547,0.3463773,0.3783834,0.3907963,0.4316533,0.4770059,0.5767831,0.5328705,0.5225385,0.5627693,0.5012496,0.4707204,0.434367,0.4213001,0.4191341,0.4175083
Jordan,439,Financial Institutions Index,FD_FI_IX,Value,0.3773059,0.3839183,0.4040602,0.4292775,0.4498818,0.4564348,0.4402839,0.4479246,0.4650358,0.4774256,0.4646308,0.4262334,0.42445,0.4287586,0.4258378,0.451074,0.466419,0.4587617,0.4347357,0.4300366,0.4427001,0.4561377,0.4611844,0.4599853,0.4797179,0.5202395,0.5110629,0.5142905,0.5062798,0.494805,0.4904276,0.4992542,0.5026827,0.5073496,0.5065026
Jordan,439,Financial Markets Index,FD_FM_IX,Value,0.1590216,0.1628113,0.1747158,0.1901131,0.202982,0.2071019,0.1971217,0.2018822,0.2127232,0.3064157,0.2608094,0.2924986,0.4060053,0.4079375,0.2923116,0.2593568,0.2323629,0.3015902,0.3068153,0.2788895,0.2460053,0.2962059,0.3158399,0.3982753,0.4687179,0.6265843,0.5484489,0.5246781,0.6126801,0.5018346,0.4455107,0.3644021,0.3349926,0.326019,0.3236334
Jordan,439,Financial Institutions Depth Index,FD_FID_IX,Value,0.2339706,0.2395464,0.2570617,0.2797159,0.29865,0.3047118,0.2900278,0.2970319,0.3129824,0.3246592,0.3127404,0.3131424,0.2806171,0.3043837,0.3098359,0.3383962,0.3470465,0.3437976,0.3232393,0.3268866,0.3278856,0.3432872,0.3531069,0.3659584,0.3995336,0.4934461,0.4619304,0.4599089,0.4258546,0.4122207,0.3981241,0.4046852,0.4030593,0.3991682,0.3945001
Jordan,439,Financial Institutions Access Index,FD_FIA_IX,Value,0.2739095,0.2804371,0.3009422,0.3274636,0.3496297,0.3567263,0.3395357,0.3477355,0.3664087,0.3800788,0.3661254,0.3265599,0.3130157,0.3113003,0.3086248,0.3254799,0.3431817,0.3430597,0.3168762,0.3010105,0.296477,0.3110023,0.3197733,0.3161497,0.3257179,0.3197014,0.3083709,0.3135045,0.3270458,0.334127,0.3535117,0.3628,0.3678254,0.3738151,0.379099
Jordan,439,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.624393,0.6303689,0.6467847,0.664894,0.6782637,0.6823812,0.6713703,0.6763859,0.686727,0.6937857,0.6860261,0.6035773,0.6680356,0.6503413,0.6352203,0.6594454,0.6759074,0.6524309,0.6350325,0.6366539,0.6896012,0.6935232,0.6836131,0.6650544,0.672375,0.6891991,0.7209765,0.7281329,0.7292805,0.696203,0.6711586,0.6795908,0.6870608,0.7011361,0.6968733
Jordan,439,Financial Markets Depth Index,FD_FMD_IX,Value,0.1105692,0.1132042,0.1214815,0.1321874,0.1411352,0.1439999,0.1370606,0.1403706,0.1479084,0.2130537,0.1827309,0.2183658,0.2984343,0.3673538,0.2564157,0.2356964,0.2116953,0.2552158,0.2565851,0.2423295,0.2068333,0.2593451,0.2677395,0.389682,0.4959611,0.5222481,0.5205687,0.5419976,0.5862451,0.552938,0.4899622,0.4040444,0.3536092,0.3292139,0.3317737
Jordan,439,Financial Markets Access Index,FD_FMA_IX,Value,0.2154287,0.2205626,0.2366898,0.2575487,0.2749824,0.2805637,0.2670434,0.2734925,0.2881789,0.4151053,0.404267,0.4640785,0.481482,0.5163549,0.47594,0.4182621,0.406853,0.5344952,0.5344952,0.4861541,0.4416748,0.4534995,0.4722629,0.5037152,0.5301037,0.5301037,0.5301037,0.5301037,0.5301037,0.5301037,0.5236102,0.5236102,0.5236102,0.5236102,0.513574
Jordan,439,Financial Markets Efficiency Index,FD_FME_IX,Value,0.151475,0.1550848,0.1664244,0.181091,0.1933491,0.1972736,0.1877669,0.1923015,0.202628,0.2918741,0.1922709,0.1882434,0.4409204,0.3280141,0.1297713,0.1097216,0.0632982,0.0984874,0.1137268,0.0922439,0.0758433,0.1628756,0.1962036,0.2838429,0.3567885,0.8351215,0.5849189,0.482752,0.7142603,0.3960311,0.2959538,0.13617,0.1011265,0.1011265,0.1011265
Kuwait,443,Financial Development Index,FD_FD_IX,Value,0.1755351,0.1982153,0.2177161,0.2158876,0.2625557,0.2258108,0.210276,0.2118703,0.2681236,0.2566335,0.2495852,0.2537802,0.2754399,0.2614866,0.2639799,0.3374165,0.4507816,0.4644335,0.3660762,0.3377217,0.307348,0.3877158,0.4450306,0.4716285,0.4315583,0.4618634,0.4127533,0.4803554,0.4481143,0.4539756,0.411136,0.3206867,0.318408,0.3187672,0.3433993
Kuwait,443,Financial Institutions Index,FD_FI_IX,Value,0.2374422,0.267869,0.293705,0.290313,0.3237991,0.2821349,0.2877041,0.2564252,0.3171838,0.3349683,0.3183282,0.3240392,0.3644716,0.3340904,0.3344424,0.3479011,0.3399498,0.3423066,0.3809736,0.3732278,0.3726253,0.3899375,0.3973803,0.390262,0.3912136,0.3953672,0.4099015,0.4363797,0.4284126,0.4592815,0.4582241,0.4472817,0.4492999,0.4571026,0.4643649
Kuwait,443,Financial Markets Index,FD_FM_IX,Value,0.1115759,0.1262445,0.1391821,0.1389385,0.1982431,0.1668469,0.1303899,0.1648387,0.2159291,0.1752988,0.1779246,0.1805544,0.1831883,0.1858263,0.1904315,0.3229875,0.5563437,0.5811312,0.3468994,0.2982676,0.2384779,0.3809617,0.4874786,0.5474818,0.4668582,0.5229605,0.41078,0.518716,0.4625777,0.4433628,0.3592418,0.1903429,0.183794,0.1767055,0.2184196
Kuwait,443,Financial Institutions Depth Index,FD_FID_IX,Value,0.0948384,0.1455862,0.2018839,0.2008279,0.2026078,0.205405,0.2616775,0.2322586,0.2541429,0.2061902,0.1404708,0.087838,0.0676808,0.0661699,0.0812133,0.093954,0.0993538,0.1310298,0.1657447,0.1475381,0.1237789,0.1549161,0.1599972,0.1598662,0.1521158,0.135754,0.1355664,0.1563033,0.1518146,0.1975333,0.1882185,0.1537385,0.1418376,0.1495528,0.1597884
Kuwait,443,Financial Institutions Access Index,FD_FIA_IX,Value,0.0623137,0.0705059,0.0777313,0.0775953,0.1107162,0.0860521,0.0822536,0.0722968,0.1124322,0.1465833,0.1474313,0.1874485,0.2732683,0.2713768,0.2769384,0.2900608,0.2622267,0.2488113,0.2843462,0.2673053,0.2730398,0.2861223,0.3001982,0.2913212,0.2888817,0.3200968,0.3553268,0.3987541,0.4233568,0.4369908,0.4335441,0.445725,0.4642542,0.4743157,0.4765555
